,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title,Family,Family_label,Deck,Ticket_Class,Surname,FamilyGroup
559,560,1.0,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36.0,1,0,345572,17.4,Unknown,S,Mrs,2,2,U,2,de Messemaeker,2
560,561,0.0,3,"Morrow, Mr. Thomas Rowan",male,28.226255994772455,0,0,372622,7.75,Unknown,Q,Mr,1,1,U,1,Morrow,1
561,562,0.0,3,"Sivic, Mr. Husein",male,40.0,0,0,349251,7.8958,Unknown,S,Mr,1,1,U,1,Sivic,1
562,563,0.0,2,"Norman, Mr. Robert Douglas",male,28.0,0,0,218629,13.5,Unknown,S,Mr,1,1,U,1,Norman,1
563,564,0.0,3,"Simmons, Mr. John",male,28.226255994772455,0,0,SOTON/OQ 392082,8.05,Unknown,S,Mr,1,1,U,1,Simmons,1
564,565,0.0,3,"Meanwell, Miss. (Marion Ogden)",female,17.333729506491817,0,0,SOTON/O.Q. 392087,8.05,Unknown,S,Miss,1,1,U,1,Meanwell,1
565,566,0.0,3,"Davies, Mr. Alfred J",male,24.0,2,0,A/4 48871,24.15,Unknown,S,Mr,3,2,U,2,Davies,7
566,567,0.0,3,"Stoytcheff, Mr. Ilia",male,19.0,0,0,349205,7.8958,Unknown,S,Mr,1,1,U,1,Stoytcheff,1
567,568,0.0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29.0,0,4,349909,21.075,Unknown,S,Mrs,5,1,U,1,Palsson,5
568,569,0.0,3,"Doharr, Mr. Tannous",male,28.226255994772455,0,0,2686,7.2292,Unknown,C,Mr,1,1,U,1,Doharr,1
569,570,1.0,3,"Jonsson, Mr. Carl",male,32.0,0,0,350417,7.8542,Unknown,S,Mr,1,1,U,1,Jonsson,2
570,571,1.0,2,"Harris, Mr. George",male,62.0,0,0,S.W./PP 752,10.5,Unknown,S,Mr,1,1,U,1,Harris,4
571,572,1.0,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53.0,2,0,11769,51.4792,C101,S,Mrs,3,2,C,2,Appleton,1
572,573,1.0,1,"Flynn, Mr. John Irwin (""Irving"")",male,36.0,0,0,PC 17474,26.3875,E25,S,Mr,1,1,E,1,Flynn,3
573,574,1.0,3,"Kelly, Miss. Mary",female,17.333729506491817,0,0,14312,7.75,Unknown,Q,Miss,1,1,U,1,Kelly,5
574,575,0.0,3,"Rush, Mr. Alfred George John",male,16.0,0,0,A/4. 20589,8.05,Unknown,S,Mr,1,1,U,1,Rush,1
575,576,0.0,3,"Patchett, Mr. George",male,19.0,0,0,358585,14.5,Unknown,S,Mr,1,1,U,2,Patchett,1
576,577,1.0,2,"Garside, Miss. Ethel",female,34.0,0,0,243880,13.0,Unknown,S,Miss,1,1,U,1,Garside,1
577,578,1.0,1,"Silvey, Mrs. William Baird (Alice Munger)",female,39.0,1,0,13507,55.9,E44,S,Mrs,2,2,E,2,Silvey,2
578,579,0.0,3,"Caram, Mrs. Joseph (Maria Elias)",female,32.49434306285119,1,0,2689,14.4583,Unknown,C,Mrs,2,2,U,2,Caram,2
579,580,1.0,3,"Jussila, Mr. Eiriik",male,32.0,0,0,STON/O 2. 3101286,7.925,Unknown,S,Mr,1,1,U,1,Jussila,3
580,581,1.0,2,"Christy, Miss. Julie Rachel",female,25.0,1,1,237789,30.0,Unknown,S,Miss,3,2,U,2,Christy,2
581,582,1.0,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39.0,1,1,17421,110.8833,C68,C,Mrs,3,2,C,2,Thayer,3
582,583,0.0,2,"Downton, Mr. William James",male,54.0,0,0,28403,26.0,Unknown,S,Mr,1,1,U,2,Downton,1
583,584,0.0,1,"Ross, Mr. John Hugo",male,36.0,0,0,13049,40.125,A10,C,Mr,1,1,A,1,Ross,1
584,585,0.0,3,"Paulner, Mr. Uscher",male,28.226255994772455,0,0,3411,8.7125,Unknown,C,Mr,1,1,U,1,Paulner,1
585,586,1.0,1,"Taussig, Miss. Ruth",female,18.0,0,2,110413,79.65,E68,S,Miss,3,2,E,2,Taussig,3
586,587,0.0,2,"Jarvis, Mr. John Denzil",male,47.0,0,0,237565,15.0,Unknown,S,Mr,1,1,U,1,Jarvis,1
587,588,1.0,1,"Frolicher-Stehli, Mr. Maxmillian",male,60.0,1,1,13567,79.2,B41,C,Mr,3,2,B,2,Frolicher-Stehli,2
588,589,0.0,3,"Gilinski, Mr. Eliezer",male,22.0,0,0,14973,8.05,Unknown,S,Mr,1,1,U,1,Gilinski,1
589,590,0.0,3,"Murdlin, Mr. Joseph",male,28.226255994772455,0,0,A./5. 3235,8.05,Unknown,S,Mr,1,1,U,1,Murdlin,1
590,591,0.0,3,"Rintamaki, Mr. Matti",male,35.0,0,0,STON/O 2. 3101273,7.125,Unknown,S,Mr,1,1,U,1,Rintamaki,1
591,592,1.0,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52.0,1,0,36947,78.2667,D20,C,Mrs,2,2,D,2,Stephenson,1
592,593,0.0,3,"Elsbury, Mr. William James",male,47.0,0,0,A/5 3902,7.25,Unknown,S,Mr,1,1,U,1,Elsbury,1
593,594,0.0,3,"Bourke, Miss. Mary",female,17.333729506491817,0,2,364848,7.75,Unknown,Q,Miss,3,2,U,1,Bourke,3
594,595,0.0,2,"Chapman, Mr. John Henry",male,37.0,1,0,SC/AH 29037,26.0,Unknown,S,Mr,2,2,U,2,Chapman,3
595,596,0.0,3,"Van Impe, Mr. Jean Baptiste",male,36.0,1,1,345773,24.15,Unknown,S,Mr,3,2,U,2,Van Impe,3
596,597,1.0,2,"Leitch, Miss. Jessie Wills",female,20.675191385898447,0,0,248727,33.0,Unknown,S,Miss,1,1,U,2,Leitch,1
597,598,0.0,3,"Johnson, Mr. Alfred",male,49.0,0,0,LINE,0.0,Unknown,S,Mr,1,1,U,2,Johnson,6
598,599,0.0,3,"Boulos, Mr. Hanna",male,28.226255994772455,0,0,2664,7.225,Unknown,C,Mr,1,1,U,1,Boulos,4
599,600,1.0,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49.0,1,0,PC 17485,56.9292,A20,C,Royalty,2,2,A,2,Duff Gordon,2
600,601,1.0,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24.0,2,1,243847,27.0,Unknown,S,Mrs,4,2,U,2,Jacobsohn,2
601,602,0.0,3,"Slabenoff, Mr. Petco",male,28.226255994772455,0,0,349214,7.8958,Unknown,S,Mr,1,1,U,1,Slabenoff,1
602,603,0.0,1,"Harrington, Mr. Charles H",male,41.51911940270861,0,0,113796,42.4,Unknown,S,Mr,1,1,U,2,Harrington,1
603,604,0.0,3,"Torber, Mr. Ernst William",male,44.0,0,0,364511,8.05,Unknown,S,Mr,1,1,U,1,Torber,1
604,605,1.0,1,"Homer, Mr. Harry (""Mr E Haven"")",male,35.0,0,0,111426,26.55,Unknown,C,Mr,1,1,U,1,Homer,1
605,606,0.0,3,"Lindell, Mr. Edvard Bengtsson",male,36.0,1,0,349910,15.55,Unknown,S,Mr,2,2,U,2,Lindell,2
606,607,0.0,3,"Karaic, Mr. Milan",male,30.0,0,0,349246,7.8958,Unknown,S,Mr,1,1,U,1,Karaic,1
607,608,1.0,1,"Daniel, Mr. Robert Williams",male,27.0,0,0,113804,30.5,Unknown,S,Mr,1,1,U,1,Daniel,1
608,609,1.0,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22.0,1,2,SC/Paris 2123,41.5792,Unknown,C,Mrs,4,2,U,2,Laroche,4
609,610,1.0,1,"Shutes, Miss. Elizabeth W",female,40.0,0,0,PC 17582,153.4625,C125,S,Miss,1,1,C,2,Shutes,1
610,611,0.0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39.0,1,5,347082,31.275,Unknown,S,Mrs,7,1,U,1,Andersson,11
611,612,0.0,3,"Jardin, Mr. Jose Neto",male,28.226255994772455,0,0,SOTON/O.Q. 3101305,7.05,Unknown,S,Mr,1,1,U,1,Jardin,1
612,613,1.0,3,"Murphy, Miss. Margaret Jane",female,17.333729506491817,1,0,367230,15.5,Unknown,Q,Miss,2,2,U,2,Murphy,3
613,614,0.0,3,"Horgan, Mr. John",male,28.226255994772455,0,0,370377,7.75,Unknown,Q,Mr,1,1,U,1,Horgan,1
614,615,0.0,3,"Brocklebank, Mr. William Alfred",male,35.0,0,0,364512,8.05,Unknown,S,Mr,1,1,U,1,Brocklebank,1
615,616,1.0,2,"Herman, Miss. Alice",female,24.0,1,2,220845,65.0,Unknown,S,Miss,4,2,U,1,Herman,4
616,617,0.0,3,"Danbom, Mr. Ernst Gilbert",male,34.0,1,1,347080,14.4,Unknown,S,Mr,3,2,U,2,Danbom,3
617,618,0.0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26.0,1,0,A/5. 3336,16.1,Unknown,S,Mrs,2,2,U,2,Lobb,2
618,619,1.0,2,"Becker, Miss. Marion Louise",female,4.0,2,1,230136,39.0,F4,S,Miss,4,2,F,2,Becker,4
619,620,0.0,2,"Gavey, Mr. Lawrence",male,26.0,0,0,31028,10.5,Unknown,S,Mr,1,1,U,1,Gavey,1
620,621,0.0,3,"Yasbeck, Mr. Antoni",male,27.0,1,0,2659,14.4542,Unknown,C,Mr,2,2,U,2,Yasbeck,2
621,622,1.0,1,"Kimball, Mr. Edwin Nelson Jr",male,42.0,1,0,11753,52.5542,D19,S,Mr,2,2,D,2,Kimball,2
622,623,1.0,3,"Nakid, Mr. Sahid",male,20.0,1,1,2653,15.7417,Unknown,C,Mr,3,2,U,2,Nakid,3
623,624,0.0,3,"Hansen, Mr. Henry Damsgaard",male,21.0,0,0,350029,7.8542,Unknown,S,Mr,1,1,U,1,Hansen,4
624,625,0.0,3,"Bowen, Mr. David John ""Dai""",male,21.0,0,0,54636,16.1,Unknown,S,Mr,1,1,U,2,Bowen,2
625,626,0.0,1,"Sutton, Mr. Frederick",male,61.0,0,0,36963,32.3208,D50,S,Mr,1,1,D,1,Sutton,1
626,627,0.0,2,"Kirkland, Rev. Charles Leonard",male,57.0,0,0,219533,12.35,Unknown,Q,Officer,1,1,U,1,Kirkland,1
627,628,1.0,1,"Longley, Miss. Gretchen Fiske",female,21.0,0,0,13502,77.9583,D9,S,Miss,1,1,D,2,Longley,1
628,629,0.0,3,"Bostandyeff, Mr. Guentcho",male,26.0,0,0,349224,7.8958,Unknown,S,Mr,1,1,U,1,Bostandyeff,1
629,630,0.0,3,"O'Connell, Mr. Patrick D",male,28.226255994772455,0,0,334912,7.7333,Unknown,Q,Mr,1,1,U,1,O'Connell,1
630,631,1.0,1,"Barkworth, Mr. Algernon Henry Wilson",male,80.0,0,0,27042,30.0,A23,S,Mr,1,1,A,1,Barkworth,1
631,632,0.0,3,"Lundahl, Mr. Johan Svensson",male,51.0,0,0,347743,7.0542,Unknown,S,Mr,1,1,U,1,Lundahl,1
632,633,1.0,1,"Stahelin-Maeglin, Dr. Max",male,32.0,0,0,13214,30.5,B50,C,Officer,1,1,B,1,Stahelin-Maeglin,1
633,634,0.0,1,"Parr, Mr. William Henry Marsh",male,41.51911940270861,0,0,112052,0.0,Unknown,S,Mr,1,1,U,1,Parr,1
634,635,0.0,3,"Skoog, Miss. Mabel",female,9.0,3,2,347088,27.9,Unknown,S,Miss,6,1,U,1,Skoog,6
635,636,1.0,2,"Davis, Miss. Mary",female,28.0,0,0,237668,13.0,Unknown,S,Miss,1,1,U,1,Davis,1
636,637,0.0,3,"Leinonen, Mr. Antti Gustaf",male,32.0,0,0,STON/O 2. 3101292,7.925,Unknown,S,Mr,1,1,U,1,Leinonen,1
637,638,0.0,2,"Collyer, Mr. Harvey",male,31.0,1,1,C.A. 31921,26.25,Unknown,S,Mr,3,2,U,2,Collyer,3
638,639,0.0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41.0,0,5,3101295,39.6875,Unknown,S,Mrs,6,1,U,1,Panula,6
639,640,0.0,3,"Thorneycroft, Mr. Percival",male,28.226255994772455,1,0,376564,16.1,Unknown,S,Mr,2,2,U,2,Thorneycroft,2
640,641,0.0,3,"Jensen, Mr. Hans Peder",male,20.0,0,0,350050,7.8542,Unknown,S,Mr,1,1,U,1,Jensen,3
641,642,1.0,1,"Sagesser, Mlle. Emma",female,24.0,0,0,PC 17477,69.3,B35,C,Miss,1,1,B,2,Sagesser,1
642,643,0.0,3,"Skoog, Miss. Margit Elizabeth",female,2.0,3,2,347088,27.9,Unknown,S,Miss,6,1,U,1,Skoog,6
643,644,1.0,3,"Foo, Mr. Choong",male,28.226255994772455,0,0,1601,56.4958,Unknown,S,Mr,1,1,U,1,Foo,1
644,645,1.0,3,"Baclini, Miss. Eugenie",female,0.75,2,1,2666,19.2583,Unknown,C,Miss,4,2,U,2,Baclini,4
645,646,1.0,1,"Harper, Mr. Henry Sleeper",male,48.0,1,0,PC 17572,76.7292,D33,C,Mr,2,2,D,2,Harper,4
646,647,0.0,3,"Cor, Mr. Liudevit",male,19.0,0,0,349231,7.8958,Unknown,S,Mr,1,1,U,1,Cor,3
647,648,1.0,1,"Simonius-Blumer, Col. Oberst Alfons",male,56.0,0,0,13213,35.5,A26,C,Officer,1,1,A,1,Simonius-Blumer,1
648,649,0.0,3,"Willey, Mr. Edward",male,28.226255994772455,0,0,S.O./P.P. 751,7.55,Unknown,S,Mr,1,1,U,1,Willey,1
649,650,1.0,3,"Stanley, Miss. Amy Zillah Elsie",female,23.0,0,0,CA. 2314,7.55,Unknown,S,Miss,1,1,U,1,Stanley,2
650,651,0.0,3,"Mitkoff, Mr. Mito",male,28.226255994772455,0,0,349221,7.8958,Unknown,S,Mr,1,1,U,1,Mitkoff,1
651,652,1.0,2,"Doling, Miss. Elsie",female,18.0,0,1,231919,23.0,Unknown,S,Miss,2,2,U,2,Doling,2
652,653,0.0,3,"Kalvik, Mr. Johannes Halvorsen",male,21.0,0,0,8475,8.4333,Unknown,S,Mr,1,1,U,1,Kalvik,1
653,654,1.0,3,"O'Leary, Miss. Hanora ""Norah""",female,17.333729506491817,0,0,330919,7.8292,Unknown,Q,Miss,1,1,U,1,O'Leary,1
654,655,0.0,3,"Hegarty, Miss. Hanora ""Nora""",female,18.0,0,0,365226,6.75,Unknown,Q,Miss,1,1,U,1,Hegarty,1
655,656,0.0,2,"Hickman, Mr. Leonard Mark",male,24.0,2,0,S.O.C. 14879,73.5,Unknown,S,Mr,3,2,U,1,Hickman,3
656,657,0.0,3,"Radeff, Mr. Alexander",male,28.226255994772455,0,0,349223,7.8958,Unknown,S,Mr,1,1,U,1,Radeff,1
657,658,0.0,3,"Bourke, Mrs. John (Catherine)",female,32.0,1,1,364849,15.5,Unknown,Q,Mrs,3,2,U,2,Bourke,3
658,659,0.0,2,"Eitemiller, Mr. George Floyd",male,23.0,0,0,29751,13.0,Unknown,S,Mr,1,1,U,1,Eitemiller,1
659,660,0.0,1,"Newell, Mr. Arthur Webster",male,58.0,0,2,35273,113.275,D48,C,Mr,3,2,D,2,Newell,3
660,661,1.0,1,"Frauenthal, Dr. Henry William",male,50.0,2,0,PC 17611,133.65,Unknown,S,Officer,3,2,U,2,Frauenthal,3
661,662,0.0,3,"Badt, Mr. Mohamed",male,40.0,0,0,2623,7.225,Unknown,C,Mr,1,1,U,1,Badt,1
662,663,0.0,1,"Colley, Mr. Edward Pomeroy",male,47.0,0,0,5727,25.5875,E58,S,Mr,1,1,E,1,Colley,1
663,664,0.0,3,"Coleff, Mr. Peju",male,36.0,0,0,349210,7.4958,Unknown,S,Mr,1,1,U,1,Coleff,2
664,665,1.0,3,"Lindqvist, Mr. Eino William",male,20.0,1,0,STON/O 2. 3101285,7.925,Unknown,S,Mr,2,2,U,1,Lindqvist,1
665,666,0.0,2,"Hickman, Mr. Lewis",male,32.0,2,0,S.O.C. 14879,73.5,Unknown,S,Mr,3,2,U,1,Hickman,3
666,667,0.0,2,"Butler, Mr. Reginald Fenton",male,25.0,0,0,234686,13.0,Unknown,S,Mr,1,1,U,1,Butler,1
667,668,0.0,3,"Rommetvedt, Mr. Knud Paust",male,28.226255994772455,0,0,312993,7.775,Unknown,S,Mr,1,1,U,1,Rommetvedt,1
668,669,0.0,3,"Cook, Mr. Jacob",male,43.0,0,0,A/5 3536,8.05,Unknown,S,Mr,1,1,U,1,Cook,2
669,670,1.0,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,43.11469647488398,1,0,19996,52.0,C126,S,Mrs,2,2,C,2,Taylor,2
670,671,1.0,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40.0,1,1,29750,39.0,Unknown,S,Mrs,3,2,U,2,Brown,6
671,672,0.0,1,"Davidson, Mr. Thornton",male,31.0,1,0,F.C. 12750,52.0,B71,S,Mr,2,2,B,2,Davidson,2
672,673,0.0,2,"Mitchell, Mr. Henry Michael",male,70.0,0,0,C.A. 24580,10.5,Unknown,S,Mr,1,1,U,1,Mitchell,1
673,674,1.0,2,"Wilhelms, Mr. Charles",male,31.0,0,0,244270,13.0,Unknown,S,Mr,1,1,U,1,Wilhelms,1
674,675,0.0,2,"Watson, Mr. Ennis Hastings",male,32.535640595957396,0,0,239856,0.0,Unknown,S,Mr,1,1,U,1,Watson,1
675,676,0.0,3,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0,0,0,349912,7.775,Unknown,S,Mr,1,1,U,1,Edvardsson,1
676,677,0.0,3,"Sawyer, Mr. Frederick Charles",male,24.5,0,0,342826,8.05,Unknown,S,Mr,1,1,U,1,Sawyer,1
677,678,1.0,3,"Turja, Miss. Anna Sofia",female,18.0,0,0,4138,9.8417,Unknown,S,Miss,1,1,U,1,Turja,1
678,679,0.0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43.0,1,6,CA 2144,46.9,Unknown,S,Mrs,8,0,U,1,Goodwin,8
679,680,1.0,1,"Cardeza, Mr. Thomas Drake Martinez",male,36.0,0,1,PC 17755,512.3292,B51 B53 B55,C,Mr,2,2,B,2,Cardeza,2
680,681,0.0,3,"Peters, Miss. Katie",female,17.333729506491817,0,0,330935,8.1375,Unknown,Q,Miss,1,1,U,1,Peters,1
681,682,1.0,1,"Hassab, Mr. Hammad",male,27.0,0,0,PC 17572,76.7292,D49,C,Mr,1,1,D,2,Hassab,1
682,683,0.0,3,"Olsvigen, Mr. Thor Anderson",male,20.0,0,0,6563,9.225,Unknown,S,Mr,1,1,U,1,Olsvigen,1
683,684,0.0,3,"Goodwin, Mr. Charles Edward",male,14.0,5,2,CA 2144,46.9,Unknown,S,Mr,8,0,U,1,Goodwin,8
684,685,0.0,2,"Brown, Mr. Thomas William Solomon",male,60.0,1,1,29750,39.0,Unknown,S,Mr,3,2,U,2,Brown,6
685,686,0.0,2,"Laroche, Mr. Joseph Philippe Lemercier",male,25.0,1,2,SC/Paris 2123,41.5792,Unknown,C,Mr,4,2,U,2,Laroche,4
686,687,0.0,3,"Panula, Mr. Jaako Arnold",male,14.0,4,1,3101295,39.6875,Unknown,S,Mr,6,1,U,1,Panula,6
687,688,0.0,3,"Dakic, Mr. Branko",male,19.0,0,0,349228,10.1708,Unknown,S,Mr,1,1,U,1,Dakic,1
688,689,0.0,3,"Fischer, Mr. Eberhard Thelander",male,18.0,0,0,350036,7.7958,Unknown,S,Mr,1,1,U,1,Fischer,1
689,690,1.0,1,"Madill, Miss. Georgette Alexandra",female,15.0,0,1,24160,211.3375,B5,S,Miss,2,2,B,2,Madill,1
690,691,1.0,1,"Dick, Mr. Albert Adrian",male,31.0,1,0,17474,57.0,B20,S,Mr,2,2,B,2,Dick,2
691,692,1.0,3,"Karun, Miss. Manca",female,4.0,0,1,349256,13.4167,Unknown,C,Miss,2,2,U,2,Karun,2
692,693,1.0,3,"Lam, Mr. Ali",male,28.226255994772455,0,0,1601,56.4958,Unknown,S,Mr,1,1,U,1,Lam,2
693,694,0.0,3,"Saad, Mr. Khalil",male,25.0,0,0,2672,7.225,Unknown,C,Mr,1,1,U,1,Saad,2
694,695,0.0,1,"Weir, Col. John",male,60.0,0,0,113800,26.55,Unknown,S,Officer,1,1,U,1,Weir,1
695,696,0.0,2,"Chapman, Mr. Charles Henry",male,52.0,0,0,248731,13.5,Unknown,S,Mr,1,1,U,1,Chapman,3
696,697,0.0,3,"Kelly, Mr. James",male,44.0,0,0,363592,8.05,Unknown,S,Mr,1,1,U,1,Kelly,5
697,698,1.0,3,"Mullens, Miss. Katherine ""Katie""",female,17.333729506491817,0,0,35852,7.7333,Unknown,Q,Miss,1,1,U,1,Mullens,1
698,699,0.0,1,"Thayer, Mr. John Borland",male,49.0,1,1,17421,110.8833,C68,C,Mr,3,2,C,2,Thayer,3
699,700,0.0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0,0,348121,7.65,F G63,S,Mr,1,1,F,1,Humblen,1
700,701,1.0,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18.0,1,0,PC 17757,227.525,C62 C64,C,Mrs,2,2,C,1,Astor,2
701,702,1.0,1,"Silverthorne, Mr. Spencer Victor",male,35.0,0,0,PC 17475,26.2875,E24,S,Mr,1,1,E,1,Silverthorne,1
702,703,0.0,3,"Barbara, Miss. Saiide",female,18.0,0,1,2691,14.4542,Unknown,C,Miss,2,2,U,2,Barbara,2
703,704,0.0,3,"Gallagher, Mr. Martin",male,25.0,0,0,36864,7.7417,Unknown,Q,Mr,1,1,U,1,Gallagher,1
704,705,0.0,3,"Hansen, Mr. Henrik Juul",male,26.0,1,0,350025,7.8542,Unknown,S,Mr,2,2,U,1,Hansen,4
705,706,0.0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39.0,0,0,250655,26.0,Unknown,S,Mr,1,1,U,2,Morley,2
706,707,1.0,2,"Kelly, Mrs. Florence ""Fannie""",female,45.0,0,0,223596,13.5,Unknown,S,Mrs,1,1,U,1,Kelly,5
707,708,1.0,1,"Calderhead, Mr. Edward Pennington",male,42.0,0,0,PC 17476,26.2875,E24,S,Mr,1,1,E,1,Calderhead,1
708,709,1.0,1,"Cleaver, Miss. Alice",female,22.0,0,0,113781,151.55,Unknown,S,Miss,1,1,U,1,Cleaver,1
709,710,1.0,3,"Moubarek, Master. Halim Gonios (""William George"")",male,6.035598611570747,1,1,2661,15.2458,Unknown,C,Master,3,2,U,2,Moubarek,3
710,711,1.0,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0,0,0,PC 17482,49.5042,C90,C,Miss,1,1,C,1,Mayne,1
711,712,0.0,1,"Klaber, Mr. Herman",male,41.51911940270861,0,0,113028,26.55,C124,S,Mr,1,1,C,1,Klaber,1
712,713,1.0,1,"Taylor, Mr. Elmer Zebley",male,48.0,1,0,19996,52.0,C126,S,Mr,2,2,C,2,Taylor,2
713,714,0.0,3,"Larsson, Mr. August Viktor",male,29.0,0,0,7545,9.4833,Unknown,S,Mr,1,1,U,1,Larsson,2
714,715,0.0,2,"Greenberg, Mr. Samuel",male,52.0,0,0,250647,13.0,Unknown,S,Mr,1,1,U,2,Greenberg,1
715,716,0.0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0,0,348124,7.65,F G73,S,Mr,1,1,F,1,Soholt,1
716,717,1.0,1,"Endres, Miss. Caroline Louise",female,38.0,0,0,PC 17757,227.525,C45,C,Miss,1,1,C,1,Endres,1
717,718,1.0,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0,0,34218,10.5,E101,S,Miss,1,1,E,1,Troutt,1
718,719,0.0,3,"McEvoy, Mr. Michael",male,28.226255994772455,0,0,36568,15.5,Unknown,Q,Mr,1,1,U,2,McEvoy,1
719,720,0.0,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,347062,7.775,Unknown,S,Mr,1,1,U,1,Johnson,6
720,721,1.0,2,"Harper, Miss. Annie Jessie ""Nina""",female,6.0,0,1,248727,33.0,Unknown,S,Miss,2,2,U,2,Harper,4
721,722,0.0,3,"Jensen, Mr. Svend Lauritz",male,17.0,1,0,350048,7.0542,Unknown,S,Mr,2,2,U,1,Jensen,3
722,723,0.0,2,"Gillespie, Mr. William Henry",male,34.0,0,0,12233,13.0,Unknown,S,Mr,1,1,U,1,Gillespie,1
723,724,0.0,2,"Hodges, Mr. Henry Price",male,50.0,0,0,250643,13.0,Unknown,S,Mr,1,1,U,1,Hodges,1
724,725,1.0,1,"Chambers, Mr. Norman Campbell",male,27.0,1,0,113806,53.1,E8,S,Mr,2,2,E,2,Chambers,2
725,726,0.0,3,"Oreskovic, Mr. Luka",male,20.0,0,0,315094,8.6625,Unknown,S,Mr,1,1,U,1,Oreskovic,3
726,727,1.0,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0,3,0,31027,21.0,Unknown,S,Mrs,4,2,U,2,Renouf,2
727,728,1.0,3,"Mannion, Miss. Margareth",female,17.333729506491817,0,0,36866,7.7375,Unknown,Q,Miss,1,1,U,1,Mannion,1
728,729,0.0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25.0,1,0,236853,26.0,Unknown,S,Mr,2,2,U,2,Bryhl,2
729,730,0.0,3,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1,0,STON/O2. 3101271,7.925,Unknown,S,Miss,2,2,U,1,Ilmakangas,2
730,731,1.0,1,"Allen, Miss. Elisabeth Walton",female,29.0,0,0,24160,211.3375,B5,S,Miss,1,1,B,2,Allen,2
731,732,0.0,3,"Hassan, Mr. Houssein G N",male,11.0,0,0,2699,18.7875,Unknown,C,Mr,1,1,U,2,Hassan,1
732,733,0.0,2,"Knight, Mr. Robert J",male,32.535640595957396,0,0,239855,0.0,Unknown,S,Mr,1,1,U,1,Knight,1
733,734,0.0,2,"Berriman, Mr. William John",male,23.0,0,0,28425,13.0,Unknown,S,Mr,1,1,U,1,Berriman,1
734,735,0.0,2,"Troupiansky, Mr. Moses Aaron",male,23.0,0,0,233639,13.0,Unknown,S,Mr,1,1,U,1,Troupiansky,1
735,736,0.0,3,"Williams, Mr. Leslie",male,28.5,0,0,54636,16.1,Unknown,S,Mr,1,1,U,2,Williams,5
736,737,0.0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,1,3,W./C. 6608,34.375,Unknown,S,Mrs,5,1,U,1,Ford,6
737,738,1.0,1,"Lesurer, Mr. Gustave J",male,35.0,0,0,PC 17755,512.3292,B101,C,Mr,1,1,B,2,Lesurer,1
738,739,0.0,3,"Ivanoff, Mr. Kanio",male,28.226255994772455,0,0,349201,7.8958,Unknown,S,Mr,1,1,U,1,Ivanoff,1
739,740,0.0,3,"Nankoff, Mr. Minko",male,28.226255994772455,0,0,349218,7.8958,Unknown,S,Mr,1,1,U,1,Nankoff,1
740,741,1.0,1,"Hawksford, Mr. Walter James",male,41.51911940270861,0,0,16988,30.0,D45,S,Mr,1,1,D,1,Hawksford,1
741,742,0.0,1,"Cavendish, Mr. Tyrell William",male,36.0,1,0,19877,78.85,C46,S,Mr,2,2,C,2,Cavendish,2
742,743,1.0,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,21.0,2,2,PC 17608,262.375,B57 B59 B63 B66,C,Miss,5,1,B,1,Ryerson,5
743,744,0.0,3,"McNamee, Mr. Neal",male,24.0,1,0,376566,16.1,Unknown,S,Mr,2,2,U,2,McNamee,2
744,745,1.0,3,"Stranden, Mr. Juho",male,31.0,0,0,STON/O 2. 3101288,7.925,Unknown,S,Mr,1,1,U,1,Stranden,1
745,746,0.0,1,"Crosby, Capt. Edward Gifford",male,70.0,1,1,WE/P 5735,71.0,B22,S,Officer,3,2,B,2,Crosby,3
